,index,Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other
2569,12973,USER Anda tidak menjawab pertanyaan saya! Mengapa analogi saya tentang istilah Nusantara dengan HKBP anda sebut ngaco? Mengapa Kristen Protestan tidak melihat masuknya bahasa dan budaya Batak bukan sebagai penyimpangan? Apa yang membedakannya deng,0,0,0,0,0,0,0,0,0
2570,6636,dan gus dur bersikap sebagai seorang pemimpin muslim yang ramah idealis namun mencintai perbedaan pluralisme keren,0,0,0,0,0,0,0,0,0
2571,5179,RT USER USER USER Se7. Jokowi hrs berani. LENGSERKAN Gatot. JokowiAgain,1,0,1,0,0,0,0,0,1
2572,5699,"USER USER Wapresnya pak prabowo, agar stabil indonesia tidak saling sikut, nyinyir dsb. Pak prabowo layak menjadi wakil untuk ketahanan dan pertahanan indonesia. Selain itu juga beliau pak jokowi dan pak prabowo akan saling melindungi dari antek""",0,0,0,0,0,0,0,0,0
2573,7459,"USER \xf0\x9f\xa6\x89: mas, sehat?\n\xf0\x9f\xa6\x8d: &amp;\xe2\x82\xac\xc3\xb7$\xc3\x97+, emang e aku edan?!!'",0,1,0,0,0,0,0,0,0
2574,412,â?¶Pkl 09.15 wib ; Kanit Binmas Ipda Mt. Hutasoit melaks Sambang dan menyampaikan pesan2 kamtibmas ttg pilgub dan pilkada 2018 kpd Karyawan BRI Ranting Muara DAMENRA SIHITE dkk di Desa Hutanagodang Kec. Muara Kab. Tap. Utara.,0,0,0,0,0,0,0,0,0
2575,5519,masy sudah tidak membutuhkan DPR bahkan justru tersa membebani rakyat dan negara URL,1,0,0,1,0,0,0,0,1
2576,10474,"USER Acting nya murahan jadi gg laku di pasaran,CEBONG ya begitu,,,DUNGU nya PERMANEN ,,,,!!hahahaa kebnyakan minum air kencing BAGONG,,,tumpul tuh otak ,'",1,1,1,0,0,0,0,0,1
2577,1547,USER Hny di rezim bpk JKW freport bertekuk lutut.\n#Jkw2Periode\n#2019ForJkw',0,0,0,0,0,0,0,0,0
2578,13153,"wilujeng beurang.. ; Dan siapapun kita, latar belakang, status sosial ekonomi, bahkan pakaian yg kita kenakan hanyalah perhiasan duniawi.. Topeng, Sebuah embelÂ² belaka pd kulit luar kita saja..; Jati diri kita sebenar'y...",0,0,0,0,0,0,0,0,0
2579,10890,"USER USER USER Botul kali itu ! Herannya aku knp warga jakarta tidak mncari tau knp dia dipecat dari mentri jokowi.\nAnies di pecat karena\nBODOH\nTOLOL\nFAKIR IDE\nMISQEEN NALAR !!!!\nSang presiden bukan ABS, beliau perhatikan s",1,1,1,0,0,0,0,0,1
2580,11102,Air tebu sebelum viral pun harga yahudi. Dah viral nanti harga nazi ke acaner?',0,0,0,0,0,0,0,0,0
2581,459,Shio baekhyun itu Monyet',0,0,0,0,0,0,0,0,0
2582,4050,USER USER USER USER USER USER USER USER USER USER USER USER USER USER Semoga makin banyak sudara2 kita yang sadar akan pemerintahan sekarang... #2,0,0,0,0,0,0,0,0,0
2583,4235,"USER USER USER USER USER USER Biasa, kalaupun keluar pasti postingannya yg jorok2 itulah ciri khas bani kecoak. Otaknya sdh gak berfungsi lagi.'",1,1,0,1,0,0,0,0,1
2584,886,emang ya anjir kalo ke songgoriti naik motor berdua cewek cowok langsung ditawarin villa.',0,1,0,0,0,0,0,0,0
2585,1782,USER USER Kampret lu zonk...dimata lu selalu salah pakde jokowi dan pemerintahan ini. Wowo lah yg benar dimata lu,1,1,1,0,0,0,0,0,1
2586,2806,Kedekatan lawyer satu merk yg dipakai pada lampu JPU di DKI dgn Ahok gubernur saat itu dduga menjadi alasan terpilihnya satu merk tersebut,1,0,1,0,0,0,0,0,1
2587,1147,USER USER Elo yg goblog.. jdi twet si zonk m omongan si wowo g mengarah kesitu??',1,1,1,0,0,0,0,0,1
2588,1931,Apakah cocok-cocok penis dengan empat istri akan diijinkan Pak Lukman?,1,1,0,1,1,0,0,0,0
2589,11026,yampun ini rp asing bgt napada :(',0,0,0,0,0,0,0,0,0
2590,11670,"USER USER Woo kapir kapir, terus kalo gua nyebut kapir itu menghina ya? Hahahah saking kerdilnya otak lo. Lo ada ngatain islam ini itu, gua gak ada ngatain agama lain spesifik. Dasar kaum intoleran sara lo, munafik, kapir, goblok. Ganti aja to",1,1,1,0,1,0,0,0,0
2591,10244,USER USER Corong Congor Cebong \nBiadab !!',1,1,0,1,0,0,0,0,1
2592,4512,"USER Mungkin stocknya terbatas atau habis Grameds, untuk buku religi Islam, Kristen, Hindu dan Buddha ada juga kok\xf0\x9f\x98\x8a'",0,0,0,0,0,0,0,0,0
2593,6023,USER Jakarta anti Aseng',0,0,0,0,0,0,0,0,0
2594,7409,"Masih jadi TKA aja udah menghina ntar jadi bos mau lah Indonesia ini di jajah,, USER lemah x pemerintahan mu pak...; ; #2019GantiPresiden; #2019GantiPresiden; #2019GantiPresiden",1,0,0,1,0,0,0,0,1
2595,10204,"Gara2 udah 2-3 drama/film korea yg ditonton bersetting wktu 1987/1988 jadi penasaran ada apa korsel ditahun itu, mngkin banyak kenangan sejarah dtahun itu kali ya, dimulai olimpiade seoul, korsel lgi anti2ny sama komunis, sering gesek gesekan sama tetang",0,0,0,0,0,0,0,0,0
2596,6921,"USER USER USER USER USER lae, udh makan bawang putih hasil impor dr aseng by gabener?'",0,0,0,0,0,0,0,0,0
2597,4121,Ada aki-aki.. Makan kue pancong.. Gw kira laki-laki.. Eh ternyata bencong!!',0,1,0,0,0,0,0,0,0
2598,10490,USER saya ga habis pikir kenapa fanboy ahok bego bego ya pada ga ngerti sejarah. Gampang kejebak iklan. Maaf ya.,1,1,0,1,0,0,0,0,1
2599,9866,"USER USER USER Iyalah emangnya lu, burik wkwk.g'",1,1,1,0,0,0,0,0,1
2600,10986,Kopi Robusta Pagaralam Ditanam oleh Belanda pada 1930-an,0,0,0,0,0,0,0,0,0
2601,5394,USER biar bantuan asing mrngalir\n\xf0\x9f\x98\x9c\xf0\x9f\x98\x9c\xf0\x9f\x98\x9c\xf0\x9f\x98\x9c',0,0,0,0,0,0,0,0,0
2602,280,"\xe2\x80\x9cTidak!\xe2\x80\x9d kata salah seorang Khalifah Rasyidin itu, \xe2\x80\x9ckami dahulu memerangi orang kafir bersama mereka\xe2\x80\x9d. \xe2\x80\x9cKalau begitu, mereka orang-orang munafik\xe2\x80\x9d. \xe2\x80\x9cTidak juga. Sebab, orang muna",0,0,0,0,0,0,0,0,0
2603,9731,Bawaslu: Kolaka Tertinggi Pelanggaran ASN Dalam Pilkada; ; #AkuSERUJI : Pilkada | ;,0,0,0,0,0,0,0,0,0
2604,7579,Anies-Sandi Gunakan Produk Saracen URL,1,0,0,1,0,0,0,0,1
2605,10190,USER Slma pmimpinnya dungu rkyt gk kn mndptkn kbrkhn',1,1,1,0,0,0,0,0,1
2606,8823,"USER /; Enak nete... tau. \n\nBagus gini lho, gapapa mengenang masa lalu di fesbuk.'",0,1,0,0,0,0,0,0,0
2607,8495,"USER USER Mungkin dengan test dna bisa ketahuan ini keturunan di/tii, pki, prri, pks dll'",0,0,0,0,0,0,0,0,0
2608,4134,Bukan tak bagi lansung telan BRAND yahudi walaupun itu sebenarnya niatnya . Tapi jgn la SETIA telan klu boleh stop la terus . Kenapa ehh ??? \nYou are what you EAT .',0,0,0,0,0,0,0,0,0
2609,5087,Dagangan saya rame bulan April ini...,0,0,0,0,0,0,0,0,0
2610,6992,USER USER Ngomongnya sama aja berak....kasian',1,1,1,0,0,0,0,0,1
2611,965,USER Sehat om?????klo ga sehat minum kencing onta dulu',0,1,0,0,0,0,0,0,0
2612,6977,"HALLO, pimensiv kalian. Lele sama rien, semoga langgeng yaa dijauhin dari pelakor dan antek antek nya. Trus juga makin saling sayang saling ngertiin. Itu aja yaa\xf0\x9f\x91\x8c\xf0\x9f\x91\x8c\n#AELIEN1STMENSIVE'",0,0,0,0,0,0,0,0,0
2613,11799,Bubarkan KPK kalau hanya kasus ecek-ecek yang di urus,1,0,0,1,0,0,0,0,1
2614,2416,"Jokowi harus segera di lengserkan dan di ganti oleh Ahmad Heryawan. Cebong jgn nyolot, saya Hanya Beri Contoh lo",1,1,1,0,0,0,0,0,1
2615,1620,USER USER Hebat ya..bisa tampak saat bullying di CFD..bisa tdk tampak saat bendera Israel dikibarkan...bisa tampak saat bom Surabaya..bisa tdk tampak saat ada ancaman ke presiden..bisa tampak saat polisi menetapkan Tsk meski tidak dipakai,0,0,0,0,0,0,0,0,0
2616,11993,USER Cocot mu....................siapa yg baik harus belajar',1,1,1,0,0,0,0,0,1
2617,7983,USER USER Maklum Partai Komunis Sejahtera.',1,0,0,1,0,0,0,0,1
2618,546,USER We jancuk ngapain aku belajar',0,1,0,0,0,0,0,0,0
2619,10255,"USER mirip seperti hoax pokemon go = aku yahudi :')""",0,0,0,0,0,0,0,0,0
2620,10843,RT USER USER USER Prabowo udah kadaluarsa,1,0,1,0,0,0,0,0,1
2621,7959,RT USER: Maaf tak menyelesaikan masalah. Sudah berapa banyak peternak dan pedagang dirugikan akibat ulah manusia ini? Dan sudah be\xe2\x80\xa6',0,0,0,0,0,0,0,0,0
2622,8485,"USER Kak, ajarkan caranya memulai bicara dengan orang asing dong, khususnya buat kami yang sebenarnya extrovert tapi gak terlalu outgoing. Puhliiiis. Hehehehe \xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81'",0,0,0,0,0,0,0,0,0
2623,763,"USER Wkwkwk, ke trigger jg bani onta'",1,1,1,0,0,0,0,0,1
2624,101,USER USER dan yang takut dengan adzan adalah IBLIS',0,0,0,0,0,0,0,0,0
2625,6319,USER Sipit juga cakep',0,0,0,0,0,0,0,0,0
2626,7576,USER USER USER Daripada kau BODAT KOMUNIS',1,1,1,0,0,1,0,0,0
2627,7882,Ini ngapa yak USER sama USER sama sama kacrut jaringannya. Taekkkkkk.',1,1,0,1,0,0,0,0,1
2628,7195,"responden2 yangg goblok2 belum faham & juga wartawan beritasatu juga goblok, nanti klo anies-sandy sudah memimpin sangat mudah",1,1,0,1,0,0,0,0,1
2629,8752,Hidup didunia hanya sementara. Apakah kalian rela jika cara hidup kalian tak disuka Allah. Kecuali kalian munafik atau musyrik atau kafir.,0,0,0,0,0,0,0,0,0
2630,3768,USER Intine gak usah lah buka2 kolom komentar. Isine manusia2 bloon seng gak isok ngempet atine.',1,1,0,1,0,0,0,0,1
2631,8061,USER Sirik aja nih onta.',1,1,1,0,0,0,0,0,1
2632,5932,"OTW jekardah, wusssstt..turunkan Jokowi!!+",1,0,1,0,0,0,0,0,1
2633,4241,"USER Tetap aja SALAH dimata bani kampret.. katanya tinggal tunggu kontrak abis, jadi msh ada peluang nyolong klo JKW ga 2 periode, diperpanjang lg kontraknya, makin tebellah kantong2 tikus berdasi'",1,1,0,1,0,0,0,0,1
2634,10221,"Hanya Presiden Parti je layak jadi PM. Manusia tak berparti ni jangan harap lah.. Parti pun tak ada, nak jd PM macam mana?; #93tahun #buangtabiat",0,0,0,0,0,0,0,0,0
2635,1910,Dan adek gue jg yg mau smp langsung disuruh ambil swasta aja karna bokap gue yang padahal jawa gak mau anaknya di sindir2 mulu. Kerasa bgt apa2 di blg cina cina segala macem lah. Gue jujur aja kalo ngga dirasisin gt gue gak bakal rasis kok sama yg beda d,0,0,0,0,0,0,0,0,0
2636,13021,#Ringgit diniaga 3.8875/8920 berbanding dolar AS,0,0,0,0,0,0,0,0,0
2637,2608,USER anjir kebayang:(',0,1,0,0,0,0,0,0,0
2638,5297,"""jual kantin, jual kntl, jual kintin, tau gitu ngapain minjem duit ke sodara sendiri"" HAHAHA YOKSI NENEK KU'",0,1,0,0,0,0,0,0,0
2639,7003,"USER USER USER USER Dia itu... gimana ya nyimpulin kedunguan dia... bingung aku! Kok ada y makhluk kayak cebong itu(urat malu g ada, otak mampet, dungu g ketulungan) jadi kasian sama keturunannya'",1,1,1,0,0,0,0,0,1
2640,10934,USER USER Kasih pantun ; ? ?; -Permata dipoles menjadi batu yang indah...; -Burung srigunting memelas hati pak Raden...; ; -Gerindra-PKS sekutu menuju segajah...; -Yang penting #2019GantiPresiden .,1,0,1,0,0,0,0,0,1
2641,624,RT USER USER Para jendral propaganda mereka perang propaganda dgn jualan utamanya pki dan cinaisasi..,1,0,0,1,0,1,0,0,0
2642,12279,"USER Kukira tau wkwkwwk, aku juga awalnya gatau tapi pas searching nama pemain ga asing sih namanya. Gak kok ga serem, bukan horor juga. Seru seru'",0,0,0,0,0,0,0,0,0
2643,12711,USER USER Alhamdulillah akhirnya lo nyadar klw cebong pinter dan lucu..beda banget sama Kamfret yg GOBLOG dan BERINGAS..\n#WeKaWeKaWeKa\xf0\x9f\x98\x81\xf0\x9f\x98\x83',1,1,0,1,0,0,0,0,1
2644,4697,Ganyang PKI ber IQ 200 URL,1,0,0,1,0,1,0,0,0
2645,9710,Menangin pilkada ternyata memiliki cara-cara yang perlu kamu ketahui. Perlu contoh? Ada kok. Ya simak dulu deh cara-caranya di video ini &gt;&gt;,0,0,0,0,0,0,0,0,0
2646,1604,Ayo Dukung Jokowi-Puan...,0,0,0,0,0,0,0,0,0
2647,13124,USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER Hahaha Ko FPI islam,0,0,0,0,0,0,0,0,0
2648,8948,USER Ye suka suka dong. bangsad',1,1,1,0,0,0,0,0,1
2649,731,Penghina Keluarga Jokowi Langsung Diciduk Giliran Penghina Prabowo SBY dibiarin aja,1,0,1,0,0,0,0,0,1
2650,3653,USER kalau ahok msih mnjbat gubernur di labrak tuh rumah sakit,1,0,1,0,0,0,0,0,1
2651,12849,"USER Hmm iya, kalo maskeran ditutupin taplak juga jadi ngembang'",0,0,0,0,0,0,0,0,0
2652,12522,USER USER Haha.. Hayo... Ya boleh rasis cina cinaan loh... Nenek moyang kita semua dari China Bagian selatan loh... Sebelum namanya China. \xe2\x9c\x8c\xe2\x9c\x8c',0,0,0,0,0,0,0,0,0
2653,8841,RT USER: USER Gua smpe 5 episode ngakak mulu ka \xf0\x9f\x98\x82 tpi mirip film 3 idiot ka',0,0,0,0,0,0,0,0,0
2654,9641,USER USER USER Udah Kodrat: PECUN-dang emg paling pinter cari alasan\xf0\x9f\x98\x82',1,1,1,0,0,0,0,1,0
2655,2852,USER USER USER USER USER yg mingkem itu siapa ya kodok atau bani kampret...?? Bkn kah PDI sdh tdk ada... Yg ada itu PDI-P Perjuangan... \xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81',1,1,0,1,0,0,0,0,1
2656,7257,Percayalah pak.. saya perempuan yang cukup tau batas.. almh. Ibu saya cukup militer untuk mendidik anak2nya :â??) aku cuma ingin menjadi muda yg asik bukan muda yg kaku dgn batasan norma2 selama aku melakukan tdk menyalahi kodrat dn aturan keras agama saya :,0,0,0,0,0,0,0,0,0
2657,5506,"Masyaallah,demi kelansungan legasi islam yg benar, Pas dan Umno lupakan perbezaan politik. semakin parah dh ni ...LGBT dh menular teruk..\n#jakim\n#pas\n#umno\n\nURL",0,0,0,0,0,0,0,0,0
2658,1234,"USER Karena gak pede juga kayaknya.. buktinya kisah-kisah ""profesor yahudi masuk islam karena takjub setelah meneliti bla bla bla..."" masih suka seliweran di grup WA \xf0\x9f\x98\x82'",0,0,0,0,0,0,0,0,0
2659,384,"USER USER Yang bijak cuma petugas dan jajaran krl doang, para penumpang cuma followers doang \xe2\x98\xb9\xef\xb8\x8f nyuruh orng utk mengerti, sendirinya ga mau mengerti kebutuhan banyak orng. Kan bangke..'",0,1,0,0,0,0,0,0,0
2660,9048,"Emg susah yah kalau Club sama Supporternya Gak Pnya Mental, pasti dikit* lapor polisi. #Pecun&amp;g'",0,1,0,0,0,0,0,0,0
2661,9417,RT USER: USER Memang yg bubarkan pki orba... Maka cara orba adalah paling pas. Lanjutken!. Berantas PKI.,1,0,0,1,0,1,0,0,0
2662,1611,USER USER USER Yg bego USER nusantara',1,1,1,0,0,0,0,0,1
2663,11134,USER ah bom asjbnjadng',0,0,0,0,0,0,0,0,0
2664,9013,"USER Boakaka... si bego ini knp ngamuk2 ama anies ya?\nPadahal anies gak bikin dollar jd 14500.\nGak bikin harga bmm, listrik, sembako, pajak jd naik.\nGa bikin hutang RI segunung.\nGa datangin tka cina.\nGa bikin ekonomi mlorot.\n\nAnies bikin pui",1,1,1,0,0,0,0,0,1
2665,5414,Presiden USER hadiri Milad PMII. selamat ultah PMII ~ USER USER USER USER #2019TetapJokowi #Jokowi2Periode #JokowiDuaPeriode #JokowiMembangunIndonesia,0,0,0,0,0,0,0,0,0
2666,3370,USER USER USER Mulut buaya dia mah',0,0,0,0,0,0,0,0,0
2667,5105,Yusril: Kelompok Islam Tertindas di Era Jokowi.? #Fakta #2019GantiPresiden,1,0,0,1,1,0,0,0,0
2668,849,Sikap ketakutan rezim di tunjukan melalui presidential threshold.\n\n#jumatberkah.',0,0,0,0,0,0,0,0,0
2669,2168,USER Kasus hukum si antek sby kpn diperiksa',0,0,0,0,0,0,0,0,0
2670,5521,RT USER mulai sangat jelas terang jokowi itu diktator,1,0,1,0,0,0,0,0,1
2671,4474,USER Pak USER Kementerian Agama harus mengklarifikasi bahwa Muslim tak diajarkan membawa persembahan,0,0,0,0,0,0,0,0,0
2672,1732,USER USER Seorang Pemimpin yg Baik &amp; berkualiti adlh yg senantiasa mencari jalan Penyelesaian yg kondusif buat rakyat bukan hanya bijak menggelak dgn menyalahkan orang lain....Akhir zaman ramai di kalangan umatku adlh orang munafik islam s,0,0,0,0,0,0,0,0,0
2673,10997,USER Karena sekarang banci juga merokok',0,1,0,0,0,0,0,0,0
2674,11423,"Kalau stigma PKI, KOMUNIS, KAFIR, MUNAFIQ dan BABI boleh dilanjutkan ya bpk DPR? bhkn blh tuh teriak gantung, bunuh n usir WNI etnis cina",1,1,0,1,0,1,0,0,0
2675,2872,"USER USER USER Kalo elu kebanyakan makan duit apa cong??? Duit dari partai, partai dari aseng, aseng rampok duit rakyat, nah sekarang lo mau jual rakyat kecil?? Otak lu dimana cong?? \xf0\x9f\x90\xb7\xf0\x9f\x90\xb7\xf0\x9f\",1,1,1,0,0,0,0,0,1
2676,9223,sombong lu. dulu jomblo aja nangis2 ke gua USER dasar maho',1,1,1,0,0,0,0,1,0
2677,2748,"RT USER: Kapan asu makan yang bukan haknya,\nKapan asu makan berlebihan,\nKapan asu pernah mencuri sebagaimana para manusia..\n\nDimana\xe2\x80\xa6'",0,0,0,0,0,0,0,0,0
2678,1800,"USER What, nulis ""sportifitas"" saja salah? Harusnya kan ""sportivitas"" baru benar. Ahai... banci kaleng kena goreng lagi... memalukan si gembel warnet. \xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\x98\x82'",1,1,1,0,0,0,0,1,0
2679,8901,USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER,0,0,0,0,0,0,0,0,0
2680,1811,"USER Saya jadi teringat Bu Vero.; ; Selama hari-hari menemani Pak Ahok sebagai Gubernur DKI Jakarta dan ketika menjalani sidang atas penistaan agama, saya melihat ketabahan beliau. Sungguh kepribadian yang teguh.",0,0,0,0,0,0,0,0,0
2681,7228,"Hari ini, Menteri USER ke kantor tidak seperti biasanya. Tanpa pengawalan protokoler, Beliau menggunakan motor ketularan Presiden USER yg sedang demam Film Dilan 1990. ; ; Siap #Momotoran dan #Kukurusukan tinjau proyek Padat Karya Tunai di Desa2",0,0,0,0,0,0,0,0,0
2682,10471,"USER USER USER Statistik lu gembel. PKS itu partai gurem, kursinya cuma secuil di pemerintahan, pantes sedikit koruptornya.\n\nTapi kalo di persentasikan, ya jumlahnya sama aja.'",1,1,0,1,0,0,0,0,1
2683,115,"Pada 1979, House Select Committee on Assassinations (HSCA) menemukan cacat investigasi yang dilakukan FBI dan Warren Commission. HSCA juga menyimpulkan ada empat tembakan yang dilakukan dan kemungkinan terdapat konspirasi di dalamnya.'",0,0,0,0,0,0,0,0,0
2684,11025,USER Zon zon cocot kok miring terus',1,1,1,0,0,0,0,0,1
2685,5706,Besok kalau Prabowo nyapres lagi dan teriak-teriak lagi masalah pendidikan jangan dipercaya ya. Sekolah yg dibakar aja dia ga bangunin,1,0,1,0,0,0,0,0,1
2686,326,RT USER baby kafir budha teroris myanmar,1,1,0,1,1,1,0,0,0
2687,2446,"RT USER: Nga inget kpn terakhir kali mimpi indah. Reality kek tai, mimpi masa tai jg :('",0,1,0,0,0,0,0,0,0
2688,8997,"kalo di transformer biasanya mobil berubah jd robot, kalo unbk biasanya orang pinter berubah jd haji bolot.'",0,0,0,0,0,0,0,0,0
2689,7208,"+ sendiri. \n\n\xe2\xa0\x80 \xe2\xa0\x80 \xe2\xa0\x80""Darren?"" Satu nama yang terlontar begitu saja. Manik sipit Arion membundar, antara percaya dan tidak. Ini terlalu aneh.\n\n[USER]'",0,0,0,0,0,0,0,0,0
2690,2928,Ulama dan Habaib se-Bogor Peringati Isra Mikraj - Poskotanews,0,0,0,0,0,0,0,0,0
2691,517,USER || Itu... udah... ketawa kunti...',0,0,0,0,0,0,0,0,0
2692,760,USER USER USER USER Gak usah sok bijak. Smua mata sdh liat gimana kebobrokan hukum saat ini. Rakyat sdh bisa menilai loh. Gk bego. Kita lihat nanti #2019GantiPresiden',0,1,0,0,0,0,0,0,0
2693,2563,Hahahahahahah.....jadi ada yang malu2 mengakui kenerja Presiden ya. ð???ð???ð???ð???,0,0,0,0,0,0,0,0,0
2694,9928,"Kalau Jokowi jangan nunggu 2019 sekarang saja 2017 , kita lengserkan secara konstitusi saja..hehe",1,0,1,0,0,0,0,0,1
2695,13165,USER Kasur mana enak kunyuk',0,1,0,0,0,0,0,0,0
2696,2741,Jangan nonton atau dengar lagu banci URL cc USER USER',0,1,0,0,0,0,0,0,0
2697,10775,Jika Wagub kyk gini Lengserkan PencitraanMeikarta USER USER USER USER USER USER USER,1,0,1,0,0,0,0,0,1
2698,7372,Anies Disebut â??Super Gubernurâ?? Saat Kunjungan di Maroko; ; GoodBener memang ð???ð???; ;,0,0,0,0,0,0,0,0,0
2699,348,USER USER Ahhh itu kan perasaanmu saja utk menghibur diri.. mana ada cebong tdk bahagia.. presiden cebong punya... tol cebong punya... lha elo? Punya cuma germo \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1,1,1,0,0,0,0,0,1
2700,6872,"USER Wah wah wah, onta mana paham kalo onlen-onlenan'",1,1,1,0,0,0,0,0,1
2701,5849,Buah ketapang dimakan onta\nKapan abang nyatain cinta?',0,0,0,0,0,0,0,0,0
2702,6439,USER Sipit-sipit in aja lah. Biar senang hati dedeq',0,0,0,0,0,0,0,0,0
2703,9689,"USER Gak pernah berubah emang Biu. \n\nBisa jadi orang itu bukan bermaksud munafik sama perasaannya tapi, siapa tau itu tameng kebahagiaan dia?\n\nMikirin kebahagian mah nggak ada abisnya, mending tidur.'",0,0,0,0,0,0,0,0,0
2704,1952,"USER kat dalam lift pun OKU, cacat otak'",0,0,0,0,0,0,0,0,0
2705,3186,"USER USER Asli ane ngakak smpe skt perut dan mau pipis ???????....ane paham maksud dan yg di definisikan oleh Rocky Gerung, kok org ini malah sok-sok an lapor2....?????? ceritanya sih mau bikin gebrakan supaya dibilang membela agama...tapi",1,0,1,0,0,0,0,0,1
2706,1108,USER Mari ngewe',0,1,0,0,0,0,0,0,0
2707,1977,"Assalamualaikum Twips,; ; Banyak yg takut jika Letjen (Purn TNI) Prabowo S, jadi PRESIDEN Indonesia,; ; Tahu kenapa..?; ; Kerna mereka Takut Dosa? di masa lalu nya di Bongkar, baik itu KORUPSI maupun Pelanggaran HAM,; ; #2019GantiPresiden ; ;",1,0,1,0,0,0,0,0,1
2708,1256,Sy yakin klo rakyat di suruh mmilih spa harus di bubarkan psti nya DPR yg hrs di bubarkan ! wlo ga ssuai kntitusi URL,1,0,0,1,0,0,0,0,1
2709,1141,Rindu dengan pemimpin-pemimpin seperti mereka ð???,0,0,0,0,0,0,0,0,0
2710,7144,Berjilbab artinya tunduk patuh pada Allah SWT yang menghalalkan ramasan yang berarti melegalkan korupsi,1,0,0,1,1,0,0,0,0
2711,5603,"USER USER USER Iya betul si vivin tai !!! Dasar pelakor,,,ngaku"" alexa alda drpd rico bajingan lo neraka'",1,1,1,0,0,0,0,0,1
2712,1043,"USER USER USER Bak sampah jerman sdh anis diresmikan, blm? Wc keliling gunting pitanya ya, nis.'",1,0,1,0,0,0,0,0,1
2713,4164,"apalagi jika ditambah dengan promosi nikah muda!; Jangan berkelit dan sok inosen deh.... kita semua harus tahu dan sejak dulu diajarkan, menikah itu jika sudah siap! Mosok ajaran ini mau diganti dengan gerakan nikah muda hanya demi hindari zina? Please deh",1,0,1,0,0,0,0,0,1
2714,7758,6.prakteknya pks didaerah2 mendukung caleg dan kada kristen. dalil2 pun dibuat utk mwmbenarkan praktek itu. ini marak di era USER',0,0,0,0,0,0,0,0,0
2715,7414,USER Ahahahaha alah bodo. Takot iv ekgy ye suh mu nyanyi kagu klok je odo',0,1,0,0,0,0,0,0,0
2716,7062,"Dalil hadist pun kl tdk dsusul dgn ijma&amp;Qias(hukum akal)tdk akan ktemu barangnya,trasa maknanya.sperti larangan bakar sampah dkuburan mrupakan produk Qias dr Ibnu Mas\xe2\x80\x99ud RA,ia berkata,\xe2\x80\x98Mnyakiti jenazah org Mukmin itu sbagaimana",0,0,0,0,0,0,0,0,0
2717,6813,SEGERA USIR CINA CINA DARI INDONESIA!!!!! SAATNYA INDONESIA BERKUASA DAN BEBAS DARI PENJAJAHAN,1,0,0,1,0,1,0,0,0
2718,4952,USER Ulama cebong kan abu janda.\nOoo sekrang udah ada gerombolan baru yaa.\nPaling2 1 alumni ama janda.qkwjw',1,1,0,1,1,0,0,0,0
2719,12354,"presiden kita, baiknya terlalu sedikit, BOHONGnya terlalu banyak! blokir jokowi lengserkan jokowi",1,0,1,0,0,0,0,0,1
2720,481,"USER Yang ke dua, Indonesia akan bertahan bahkan bisa menjadi kekuatan ekonomi, politik baru jika penghuninya memilih bekerjasama dengan menyimpan perbedaan tidak penting macam agama,",0,0,0,0,0,0,0,0,0
2721,8578,RT USER: Prabowo makin panik. \nPrabowo makin membabi buta. \nSerang siapa saja. \nElite politik dikatakan goblog dan bermental maling.\xe2\x80\xa6',1,1,1,0,0,0,0,0,1
2722,4328,Lebih baik sistem pemilihan kepala daerah itu dipilih oleh parlemen sehingga masyrakat tidak terlibat langsung dengan proses pilkada tersebut. Efek pilkada sung itu juga merusak birokrasi pemerintahan dikarenakan timses kubu yg menang ikut mengatur mutas,0,0,0,0,0,0,0,0,0
2723,3631,"USER USER USER USER Aku bantu jawab deh selebihnya cari sendiri\n\nISLAM (qurban) : Sapi, kambing, Onta \n\nINUS (qurban) : Ayam, burung\n\nNAH LHO masih mau inus..sedangkan burung lu aja mau di korbanin\xf0\x9f\x98\x81'",0,0,0,0,0,0,0,0,0
2724,9239,RT USER Nanti rakyat demo bubarkan DPR si jago korupsi,1,0,0,1,0,0,0,0,1
2725,11100,"USER Pak USER lihat beda pemahaman Islam antara Gus Mus dan Ba'asyir, isi Quran harus Anda buat JELAS",0,0,0,0,0,0,0,0,0
2726,11440,"USER Makanya ada Gereja Kristen Jawa, Gereja Kristen Maluku dll.Dalam keberagaman,ajarannya tetap satu: Yesus sebagai Juruselamat. Lainnya cuma gimmick aja, malah seru kalau lg ada pekan budaya di gereja2 dan kt nyanyi lagu ibadah dalam berbagai baha",0,0,0,0,0,0,0,0,0
2727,1349,USER USER Babi jgn diingatkan hahhahah',0,1,0,0,0,0,0,0,0
